"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"8687",3884931,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-29","Solna","Stockholms Län","0184C1050",1
"8688",3885020,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-18","2022-09-17","Bjuv","Skåne Län","1260C1040",1
"8689",3887150,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-28","2022-08-28","Klippan","Skåne Län","1276C1020",1
"8690",3887436,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-26","2022-09-25","Östersund","Jämtlands Län","2380C1190",1
"8691",3887700,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-20","2022-09-19","Halmstad","Hallands Län","1380C1130",1
"8692",3888168,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-28","2022-08-28","Sigtuna","Stockholms Län","0191C1080",1
"8693",3889214,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-01","2022-08-29","Malmö","Skåne Län","1280C1890",1
"8694",3889978,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-04","2022-09-04","Sigtuna","Stockholms Län","0191C1050",1
"8695",3890400,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-25","Malmö","Skåne Län","1280C2160",1
"8696",3891074,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-19","2022-09-19","Sigtuna","Stockholms Län","0191C1120",1
"8697",3891075,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-19","2022-09-19","Göteborg","Västra Götalands Län","1480C4000",1
"8698",3892559,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-11","2022-09-11","Tyresö","Stockholms Län","0138C1230",1
"8699",3893407,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-26","2022-09-25","Ystad","Skåne Län","1286C1100",1
"8700",3894050,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-25","2022-08-25","Nässjö","Jönköpings Län","0682A0060",1
"8701",3894525,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-22","2022-09-22","Uddevalla","Västra Götalands Län","1485C1120",1
"8702",3895332,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-09","2022-09-08","Sundbyberg","Stockholms Län","0183C1210",1
"8703",3895355,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-18","2022-09-17","Säter","Dalarnas Län","2082C1020",1
"8704",3895359,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-18","2022-09-18","Norrköping","Östergötlands Län","0581C1380",1
"8705",3896326,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-30","Malmö","Skåne Län","1280C2150",1
"8706",3898157,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-01","2022-09-01","Malmö","Skåne Län","1280C1850",1
"8707",3898611,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-19","2022-09-19","Halmstad","Hallands Län","1380C1130",1
"8708",3898885,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-26","2022-08-25","Härnösand","Västernorrlands Län","2280C1080",1
"8709",3898946,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-18","2022-09-17","Salem","Stockholms Län","0128C1030",1
"8710",3899057,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-26","2022-09-25","Östersund","Jämtlands Län","2380C1190",1
"8711",3899190,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-05","2022-09-04","Västerås","Västmanlands Län","1980C1220",1
"8712",3899199,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-05","2022-09-05","Järfälla","Stockholms Län","0123C1370",1
"8713",3900473,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-03","2022-09-03","Nyköping","Södermanlands Län","0480C1170",1
"8714",3901362,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-02","2022-09-02","Munkedal","Västra Götalands Län","1430C1010",1
"8715",3901469,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-01","2022-09-01","Hässleholm","Skåne Län","1293C1100",1
"8716",3902069,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-25","Göteborg","Västra Götalands Län","1480C3970",1
"8717",3902080,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-27","2022-08-27","Strängnäs","Södermanlands Län","0486A0050",1
"8718",3902378,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-09","2022-09-09","Karlskrona","Blekinge Län","1080C1120",1
"8719",3904092,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-06","2022-09-06","Eskilstuna","Södermanlands Län","0484C1370",1
"8720",3904135,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-22","2022-09-10","Örebro","Örebro Län","1880C1180",1
"8721",3904936,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-28","2022-08-28","Boxholm","Östergötlands Län","0560C1010",1
"8722",3906297,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-30","Solna","Stockholms Län","0184C1030",1
"8723",3906879,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-08","2022-09-08","Norrköping","Östergötlands Län","0581C1070",1
"8724",3907559,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-16","2022-09-10","Huddinge","Stockholms Län","0126C1490",1
"8725",3909016,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-24","Färgelanda","Västra Götalands Län","1439A0010",1
"8726",3909515,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-24","Norrköping","Östergötlands Län","0581C1250",1
"8727",3909755,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-06","2022-09-05","Kalix","Norrbottens Län","2514C1060",1
"8728",3911240,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-03","2022-09-03","Norrköping","Östergötlands Län","0581B2040",1
"8729",3912068,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-02","2022-09-02","Nynäshamn","Stockholms Län","0192B2020",1
"8730",3913043,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-21","2022-09-21","Tibro","Västra Götalands Län","1472C1030",1
"8731",3913840,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-24","Göteborg","Västra Götalands Län","1480C3960",1
"8732",3914461,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-31","2022-10-31","Nässjö","Jönköpings Län","0682C1080",1
"8733",3917277,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-03","2022-10-03","Göteborg","Västra Götalands Län","1480C3960",1
"8734",3918344,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-11-01","2022-10-27","Tyresö","Stockholms Län","0138C1120",1
"8735",3920798,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-03","2022-10-03","Ulricehamn","Västra Götalands Län","1491A0060",1
"8736",3921095,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-19","2022-10-19","Nordmaling","Västerbottens Län","2401C1020",1
"8737",3921535,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-16","2022-10-16","Munkedal","Västra Götalands Län","1430C1010",1
"8738",3922015,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-26","2022-10-25","Malmö","Skåne Län","1280C1320",1
"8739",3922028,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-30","2022-10-30","Gotland","Gotlands Län","0980C1100",1
"8740",3922776,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-23","2022-10-23","Borlänge","Dalarnas Län","2081C1220",1
"8741",3923623,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-21","2022-10-21","Söderhamn","Gävleborgs Län","2182B3010",1
"8742",3923730,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-09","2022-10-07","Gällivare","Norrbottens Län","2523A0020",1
"8743",3923826,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-27","2022-10-27","Malmö","Skåne Län","1280C1780",1
"8744",3923924,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1210",1
"8745",3923925,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1380",1
"8746",3923926,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1470",1
"8747",3923927,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1470",1
"8748",3923928,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1170",1
"8749",3923929,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-25","2022-10-25","Malmö","Skåne Län","1280C1170",1
"8750",3925098,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-30","2022-10-30","Gislaved","Jönköpings Län","0662B2010",1
"8751",3925370,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-27","2022-10-26","Norrköping","Östergötlands Län","0581C1540",1
"8752",3925409,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-04","2022-10-04","Gotland","Gotlands Län","0980C1080",1
"8753",3927663,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-11-02","2022-11-02","Tomelilla","Skåne Län","1270C1020",1
"8754",3927983,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-27","2022-10-27","Malmö","Skåne Län","1280C1610",1
"8755",3928133,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-27","2022-10-27","Malmö","Skåne Län","1280C1760",1
"8756",3928205,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-11-01","2022-11-01","Malmö","Skåne Län","1280C1840",1
