"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"1",1144,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2021-06-19","2021-06-18","Ånge","Västernorrlands Län","2260C1010",1
"2",2437,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-02-26","2022-02-26","Håbo","Uppsala Län","0305C1040",1
"3",3424,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"4",3426,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"5",3449,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-16","2022-04-16","Malmö","Skåne Län","1280C1200",1
"6",3450,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-16","2022-04-16","Malmö","Skåne Län","1280C1200",1
"7",3451,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-16","2022-04-16","Malmö","Skåne Län","1280C1200",1
"8",3938,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-05-15","2022-05-15","Skellefteå","Västerbottens Län","2482C1070",1
"9",4611,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-06-30","2022-06-26","Strömsund","Jämtlands Län","2313A0020",1
"10",5395,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-06-05","2022-06-05","Örebro","Örebro Län","1880C1190",1
"11",5400,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-06-16","2022-06-16","Malmö","Skåne Län","1280C2690",1
"12",6877,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-09-06","2022-04-15","Örebro","Örebro Län","1880C1220",1
"13",7028,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-15","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"14",7029,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-15","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"15",7031,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-15","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"16",7406,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-09-24","2022-09-24","Sandviken","Gävleborgs Län","2181C1130",1
"17",8464,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-11-06","2022-11-06","Norrköping","Östergötlands Län","0581C1420",1
"18",9190,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-11-09","2022-11-09","Alingsås","Västra Götalands Län","1489C1100",1
"19",9615,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-11-17","2022-11-17","Örebro","Örebro Län","1880C1360",1
"20",10311,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-11-21","2022-04-15","Örebro","Örebro Län","1880C1190",1
"21",11596,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-01-04","2023-01-04","Lund","Skåne Län","1281B2040",1
"22",12220,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-01-23","2023-01-22","","","",1
"23",14991,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-02-26","2023-02-26","Trollhättan","Västra Götalands Län","1488C1170",1
"24",16130,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-03-02","2023-03-01","Laxå","Örebro Län","1860C1010",1
"25",16939,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-03-13","2023-03-13","Stockholm","Stockholms Län","0180C2390",1
"26",20267,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-04-23","2023-04-23","Stockholm","Stockholms Län","0180C2390",1
"27",21354,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-05-27","2023-05-27","Göteborg","Västra Götalands Län","1480C3660",1
"28",22037,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-02-25","2023-02-25","Stockholm","Stockholms Län","0180C2470",1
"29",23032,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-04-25","2022-04-15","Örebro","Örebro Län","1880C1220",1
"30",24088,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-05-14","2023-05-13","Luleå","Norrbottens Län","2580C1070",1
"31",26710,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-16","2023-08-15","Borås","Västra Götalands Län","1490C1070",1
"32",27020,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-07-14","2023-07-14","Bengtsfors","Västra Götalands Län","1460A0010",1
"33",27586,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-04","2023-08-04","Stockholm","Stockholms Län","0180C3570",1
"34",27587,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-04","2023-08-04","Stockholm","Stockholms Län","0180C3570",1
"35",29777,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-12","2023-08-12","Östersund","Jämtlands Län","2380C1140",1
"36",32120,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-12","2023-08-11","Haninge","Stockholms Län","0136C1230",1
"37",34010,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-06-04","2023-06-04","Luleå","Norrbottens Län","2580A0080",1
"38",34082,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-06-18","2023-06-18","Haninge","Stockholms Län","0136C1110",1
"39",34154,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-04","2023-08-03","Stockholm","Stockholms Län","0180C6180",1
"40",34310,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-09","2023-08-01","Norrköping","Östergötlands Län","0581A0030",1
"41",35246,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-10","2023-08-10","Örebro","Örebro Län","1880A0040",1
"42",35531,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-06-07","2023-06-07","Sigtuna","Stockholms Län","0191C1020",1
"43",35879,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-03","2023-09-03","Malmö","Skåne Län","1280C1690",1
"44",35881,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-03","2023-09-03","Malmö","Skåne Län","1280C1690",1
"45",35882,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-03","2023-09-03","Malmö","Skåne Län","1280C1690",1
"46",36183,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-21","2023-08-21","Kungälv","Västra Götalands Län","1482C1130",1
"47",37170,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-03","2023-09-03","Malmö","Skåne Län","1280C2670",1
"48",37959,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"49",38928,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-08-24","2023-08-24","Sandviken","Gävleborgs Län","2181C1140",1
"50",40376,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-05","2023-09-05","Malmö","Skåne Län","1280C2670",1
"51",41046,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-12","2023-09-12","Kumla","Örebro Län","1881A0010",1
"52",41247,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-09","2023-09-09","Haparanda","Norrbottens Län","2583C1030",1
"53",42304,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-03","2023-09-03","","Skåne Län","",1
"54",43031,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-07-25","2023-07-23","Solna","Stockholms Län","0184C1310",1
"55",44250,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-25","2023-10-24","Göteborg","Västra Götalands Län","1480C3410",1
"56",44552,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-09-30","2023-09-30","Stockholm","Stockholms Län","0180C4160",1
"57",46477,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-04","2023-10-04","Uppsala","Uppsala Län","0380C1110",1
"58",47322,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-05","2023-10-04","Skara","Västra Götalands Län","1495C1050",1
"59",49144,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-19","2023-10-19","Kristianstad","Skåne Län","1290C1180",1
"60",49388,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-01","2023-10-01","Göteborg","Västra Götalands Län","1480C2850",1
"61",50518,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-25","2023-10-24","Göteborg","Västra Götalands Län","1480C3410",1
"62",50627,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-23","2022-04-15","Örebro","Örebro Län","1880C1220",1
"63",51418,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-30","2023-10-30","Höör","Skåne Län","1267C1060",1
"64",51839,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-07","2023-10-06","Karlskoga","Örebro Län","1883C1150",1
"65",52237,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-11","2023-10-11","Stockholm","Stockholms Län","0180C1230",1
"66",53055,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-11","2022-04-15","Örebro","Örebro Län","1880C1220",1
"67",55765,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"68",55766,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"69",56043,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-10","2023-11-10","Västerås","Västmanlands Län","1980C1230",1
"70",57894,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"71",57899,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"72",57900,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"73",57905,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"74",57907,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"75",57915,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"76",57916,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"77",57919,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"78",57924,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"79",57927,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"80",57932,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"81",58479,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-30","2023-11-30","Luleå","Norrbottens Län","2580C1230",1
"82",59634,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-23","2023-11-23","Stockholm","Stockholms Län","0180C2010",1
"83",60610,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-19","2023-12-02","Västerås","Västmanlands Län","1980C1350",1
"84",60611,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-19","2023-12-02","Västerås","Västmanlands Län","1980C1350",1
"85",62411,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"86",62413,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"87",64390,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-11","2023-11-11","Kiruna","Norrbottens Län","2584C1090",1
"88",64609,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"89",64953,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-03","2023-12-03","Tyresö","Stockholms Län","0138C1130",1
"90",65510,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-06","2023-11-06","Örebro","Örebro Län","1880C1010",1
"91",66263,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"92",66264,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"93",68427,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-24","2023-11-24","Stockholm","Stockholms Län","0180C1490",1
"94",68845,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-05","2022-04-15","Örebro","Örebro Län","1880C1220",1
"95",69977,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-26","2023-11-26","Örebro","Örebro Län","1880C1290",1
"96",70209,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-10-25","2022-04-15","Örebro","Örebro Län","1880C1220",1
"97",71082,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-11-23","2022-04-15","Örebro","Örebro Län","1880C1220",1
"98",72912,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-01","2024-01-01","Sundbyberg","Stockholms Län","0183C1210",1
"99",76380,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-06","2024-01-06","Nynäshamn","Stockholms Län","0192C1060",1
"100",76852,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-11","2022-04-15","Örebro","Örebro Län","1880C1190",1
"101",80679,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-16","2022-04-15","Örebro","Örebro Län","1880C1220",1
"102",81472,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-10","2024-01-10","Järfälla","Stockholms Län","0123C1180",1
"103",82623,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-13","2024-01-12","Mönsterås","Kalmar Län","0861C1040",1
"104",83362,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-25","2023-12-24","Nässjö","Jönköpings Län","0682C1030",1
"105",83470,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-21","2023-12-21","Malung-Sälen","Dalarnas Län","2023A0010",1
"106",83817,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-14","2022-04-15","Örebro","Örebro Län","1880C1220",1
"107",90430,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-31","2023-12-31","Kristianstad","Skåne Län","1290C1220",1
"108",97489,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-01","2024-01-01","Kungälv","Västra Götalands Län","1482C1070",1
"109",98883,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-19","2024-01-18","Östersund","Jämtlands Län","",1
"110",99356,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-30","2023-12-29","Solna","Stockholms Län","0184C1090",1
"111",99415,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-16","2023-12-16","Borås","Västra Götalands Län","1490C1450",1
"112",100934,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-29","2023-12-29","Sala","Västmanlands Län","1981C1070",1
"113",101184,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-01","2023-12-31","Ulricehamn","Västra Götalands Län","1491A0040",1
"114",101436,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-02","2024-01-01","Karlskoga","Örebro Län","1883C1100",1
"115",103843,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-10","2024-01-07","Skara","Västra Götalands Län","1495C1050",1
"116",106089,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-11","2023-12-11","Stockholm","Stockholms Län","0180C3640",1
"117",106227,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-11","2024-01-11","Stockholm","Stockholms Län","0180C1710",1
"118",112331,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-17","2023-12-17","Västerås","Västmanlands Län","1980C1590",1
"119",114014,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-20","2024-01-20","Halmstad","Hallands Län","1380C1300",1
"120",116396,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-31","2023-12-31","Kumla","Örebro Län","1881C1030",1
"121",119201,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-01","2024-01-01","Avesta","Dalarnas Län","2084C1060",1
"122",122103,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-12-30","2023-12-29","Stockholm","Stockholms Län","0180C6360",1
"123",130873,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-03","2024-01-01","Kungälv","Västra Götalands Län","1482C1050",1
"124",131843,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2023-05-29","2023-05-29","Solna","Stockholms Län","0184C1160",1
"125",133946,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-17","2024-01-15","Arvika","Värmlands Län","1784C1010",1
"126",140150,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-28","2024-01-28","Stockholm","Stockholms Län","0180C4940",1
"127",142971,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-28","2024-02-28","Södertälje","Stockholms Län","0181C1290",1
"128",146426,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-09","2024-02-09","Karlstad","Värmlands Län","1780C1140",1
"129",150156,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-18","2024-02-08","Uddevalla","Västra Götalands Län","1485C1110",1
"130",150195,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-24","2024-01-23","Göteborg","Västra Götalands Län","1480C3860",1
"131",153017,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-12","2024-02-12","Stockholm","Stockholms Län","0180C1060",1
"132",161448,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-28","2024-01-28","Malmö","Skåne Län","1280C1880",1
"133",164365,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-15","2022-04-15","Örebro","Örebro Län","1880C1190",1
"134",164857,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-11","2024-02-11","Stockholm","Stockholms Län","0180C1200",1
"135",165710,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-18","2024-02-17","Östra Göinge","Skåne Län","1256B2020",1
"136",171871,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-24","2024-02-23","Färgelanda","Västra Götalands Län","1439A0020",1
"137",191209,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-26","2022-04-15","Örebro","Örebro Län","1880C1190",1
"138",197431,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-10-03","2022-10-03","Södertälje","Stockholms Län","0181C1330",1
"139",199097,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-26","2024-01-25","Östersund","Jämtlands Län","2380C1230",1
"140",207758,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-22","2024-01-17","Älvdalen","Dalarnas Län","2039C1010",1
"141",207923,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-08","2022-04-14","Linköping","Östergötlands Län","0580C1660",1
"142",210007,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-04","2024-02-04","Halmstad","Hallands Län","1380C1030",1
"143",214099,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-30","2024-01-30","Göteborg","Västra Götalands Län","1480C3090",1
"144",216246,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-01-26","2024-01-25","Östersund","Jämtlands Län","2380C1230",1
"145",223313,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-20","2024-01-06","Helsingborg","Skåne Län","1283C1520",1
"146",226267,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-16","2024-02-13","Göteborg","Västra Götalands Län","1480C3990",1
"147",229651,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-10","2024-02-10","Ronneby","Blekinge Län","1081C1100",1
"148",231994,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-20","2024-02-15","Malmö","Skåne Län","1280C2230",1
"149",235059,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-02-20","2024-02-19","Göteborg","Västra Götalands Län","1480C3470",1
"150",244147,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-12","2024-03-12","Örebro","Örebro Län","1880C1110",1
"151",254585,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-08","2024-03-07","Hallstahammar","Västmanlands Län","1961A0010",1
"152",258623,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-23","2024-03-22","Halmstad","Hallands Län","1380B4010",1
"153",261859,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-02","2024-03-02","Stockholm","Stockholms Län","0180C1090",1
"154",264080,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-10","2024-03-10","Halmstad","Hallands Län","1380C1200",1
"155",264196,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-19","2024-03-18","Lund","Skåne Län","1281C1210",1
"156",265344,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-03","2024-03-03","Göteborg","Västra Götalands Län","1480C2950",1
"157",265597,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-16","2024-03-16","Säffle","Värmlands Län","1785C1040",1
"158",268079,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-31","2024-03-31","Nacka","Stockholms Län","0182C1120",1
"159",268613,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-24","2024-03-23","Katrineholm","Södermanlands Län","0483A0050",1
"160",268910,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-18","2024-03-18","Luleå","Norrbottens Län","2580C1060",1
"161",272062,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-13","2024-03-13","Halmstad","Hallands Län","1380C1150",1
"162",276277,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-19","2024-03-19","Höör","Skåne Län","1267A0010",1
"163",277536,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-18","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"164",286495,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-07","2024-03-06","Kalix","Norrbottens Län","2514C1050",1
"165",286645,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-04","2024-03-04","Luleå","Norrbottens Län","2580C1140",1
"166",286863,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C6230",1
"167",288202,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-31","2024-03-31","Stockholm","Stockholms Län","0180C2690",1
"168",291517,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-20","2022-04-15","Örebro","Örebro Län","1880C1220",1
"169",296502,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-15","2023-08-08","Stockholm","Stockholms Län","0180C1050",1
"170",303771,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-27","2024-03-27","Örebro","Örebro Län","1880C1200",1
"171",309030,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-14","2024-03-14","Uddevalla","Västra Götalands Län","1485C1090",1
"172",311160,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2024-03-07","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"173",321644,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2022-08-08","2022-08-08","Svedala","Skåne Län","1263A0020",1
"174",1004647,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-07","2020-01-05","Finspång","Östergötlands Län","0562C1070",1
"175",1006608,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-04","2020-01-01","Jönköping","Jönköpings Län","0680C1070",1
"176",1009504,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-21","2020-01-20","Eda","Värmlands Län","1730A0010",1
"177",1011273,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-05","2020-01-05","Växjö","Kronobergs Län","0780C1200",1
"178",1013023,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Jönköping","Jönköpings Län","0680C1090",1
"179",1015225,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-24","2020-01-24","Gävle","Gävleborgs Län","2180C1380",1
"180",1015226,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-24","2020-01-24","Gävle","Gävleborgs Län","2180C1380",1
"181",1020995,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Borlänge","Dalarnas Län","2081C1140",1
"182",1020996,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Borlänge","Dalarnas Län","2081C1140",1
"183",1020997,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Borlänge","Dalarnas Län","2081C1140",1
"184",1020998,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Borlänge","Dalarnas Län","2081C1140",1
"185",1020999,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Borlänge","Dalarnas Län","2081C1140",1
"186",1021434,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-10","2020-01-10","Malmö","Skåne Län","1280C2670",1
"187",1022442,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-20","2020-01-20","","Gävleborgs Län","",1
"188",1026546,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-01","2020-01-01","Helsingborg","Skåne Län","1283C1210",1
"189",1026989,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-02","2020-01-01","Ystad","Skåne Län","1286C1010",1
"190",1027131,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-27","2020-01-08","Hultsfred","Kalmar Län","0860C1010",1
"191",1027518,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-27","2020-01-26","Uppsala","Uppsala Län","0380C2040",1
"192",1029483,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-10","2020-01-10","Linköping","Östergötlands Län","0580C1490",1
"193",1033430,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-18","2020-01-17","Upplands-Bro","Stockholms Län","0139B2020",1
"194",1033671,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-16","2020-01-15","Mark","Västra Götalands Län","1463A0070",1
"195",1035991,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-09","2020-01-09","Uppsala","Uppsala Län","0380A0040",1
"196",1037099,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-25","2020-01-24","Växjö","Kronobergs Län","0780C1240",1
"197",1038736,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-19","2020-01-19","Trollhättan","Västra Götalands Län","1488C1180",1
"198",1038867,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-23","2020-01-22","Gävle","Gävleborgs Län","2180C1380",1
"199",1041534,1311,"Sabotage mot blåljusverksamhet inkl. grovt","2020-01-20","2020-01-20","Värnamo","Jönköpings Län","0683C1080",1
